"No.","Delta-time","Time","Source","Destination","Protocol","Length","Info"
"991","0.000032100","11.974708400","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 990#1] 52263  >  443 [ACK] Seq=6210 Ack=396492 Win=524032 Len=0 SLE=400848 SRE=402300 SLE=397944 SRE=399396"
"992","0.000044400","11.974752800","192.168.1.2","185.199.110.154","TCP","82","[TCP Dup ACK 990#2] 52263  >  443 [ACK] Seq=6210 Ack=396492 Win=524032 Len=0 SLE=403752 SRE=405204 SLE=400848 SRE=402300 SLE=397944 SRE=399396"
"993","0.000032800","11.974785600","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 990#3] 52263  >  443 [ACK] Seq=6210 Ack=396492 Win=524032 Len=0 SLE=400848 SRE=405204 SLE=397944 SRE=399396"
"994","0.000044200","11.974829800","192.168.1.2","185.199.110.154","TCP","66","52263  >  443 [ACK] Seq=6210 Ack=399396 Win=524032 Len=0 SLE=400848 SRE=405204"
"995","0.000042800","11.974872600","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=405204 Win=524032 Len=0"
"996","0.000034400","11.974907000","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 995#1] 52263  >  443 [ACK] Seq=6210 Ack=405204 Win=524032 Len=0 SLE=412464 SRE=413916"
"997","0.000041800","11.974948800","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 995#2] 52263  >  443 [ACK] Seq=6210 Ack=405204 Win=524032 Len=0 SLE=411012 SRE=413916"
"998","0.000040200","11.974989000","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 995#3] 52263  >  443 [ACK] Seq=6210 Ack=405204 Win=524032 Len=0 SLE=406656 SRE=408108 SLE=411012 SRE=413916"
"999","0.000033500","11.975022500","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 995#4] 52263  >  443 [ACK] Seq=6210 Ack=405204 Win=524032 Len=0 SLE=409560 SRE=413916 SLE=406656 SRE=408108"
"1000","0.000035200","11.975057700","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 995#5] 52263  >  443 [ACK] Seq=6210 Ack=405204 Win=524032 Len=0 SLE=406656 SRE=413916"
"1001","0.000055700","11.975113400","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=413916 Win=524032 Len=0"
"1002","0.000045800","11.975159200","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=416820 Win=524032 Len=0"
"1003","0.001191700","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1004","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1005","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1006","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1007","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1008","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1009","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1010","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1011","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1012","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1013","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1014","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1015","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1016","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1017","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1018","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1019","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1020","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1021","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1022","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1023","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1024","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1025","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1026","0.000000000","11.976350900","185.199.110.154","192.168.1.2","TCP","1506","443  >  52263 [ACK] Seq=450216 Ack=6138 Win=158720 Len=1452"
"1027","0.000135300","11.976486200","192.168.1.2","185.199.110.154","TCP","66","52263  >  443 [ACK] Seq=6210 Ack=418272 Win=524032 Len=0 SLE=419724 SRE=421176"
"1028","0.000046400","11.976532600","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 1027#1] 52263  >  443 [ACK] Seq=6210 Ack=418272 Win=524032 Len=0 SLE=422628 SRE=424080 SLE=419724 SRE=421176"
"1029","0.000034800","11.976567400","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 1027#2] 52263  >  443 [ACK] Seq=6210 Ack=418272 Win=524032 Len=0 SLE=422628 SRE=425532 SLE=419724 SRE=421176"
"1030","0.000033500","11.976600900","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1027#3] 52263  >  443 [ACK] Seq=6210 Ack=418272 Win=524032 Len=0 SLE=419724 SRE=425532"
"1031","0.000046300","11.976647200","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=425532 Win=524032 Len=0"
"1032","0.000038800","11.976686000","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1031#1] 52263  >  443 [ACK] Seq=6210 Ack=425532 Win=524032 Len=0 SLE=429888 SRE=431340"
"1033","0.000046500","11.976732500","192.168.1.2","185.199.110.154","TCP","66","52263  >  443 [ACK] Seq=6210 Ack=426984 Win=524032 Len=0 SLE=429888 SRE=431340"
"1034","0.000042300","11.976774800","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1033#1] 52263  >  443 [ACK] Seq=6210 Ack=426984 Win=524032 Len=0 SLE=429888 SRE=432792"
"1035","0.000040400","11.976815200","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 1033#2] 52263  >  443 [ACK] Seq=6210 Ack=426984 Win=524032 Len=0 SLE=434244 SRE=435696 SLE=429888 SRE=432792"
"1036","0.000039000","11.976854200","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 1033#3] 52263  >  443 [ACK] Seq=6210 Ack=426984 Win=524032 Len=0 SLE=428436 SRE=432792 SLE=434244 SRE=435696"
"1037","0.000049300","11.976903500","192.168.1.2","185.199.110.154","TCP","66","52263  >  443 [ACK] Seq=6210 Ack=432792 Win=524032 Len=0 SLE=434244 SRE=435696"
"1038","0.000052500","11.976956000","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=435696 Win=524032 Len=0"
"1039","0.000042000","11.976998000","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1038#1] 52263  >  443 [ACK] Seq=6210 Ack=435696 Win=524032 Len=0 SLE=437148 SRE=438600"
"1040","0.000047700","11.977045700","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=438600 Win=524032 Len=0"
"1041","0.000040100","11.977085800","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1040#1] 52263  >  443 [ACK] Seq=6210 Ack=438600 Win=524032 Len=0 SLE=442956 SRE=444408"
"1042","0.000042500","11.977128300","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 1040#2] 52263  >  443 [ACK] Seq=6210 Ack=438600 Win=524032 Len=0 SLE=440052 SRE=441504 SLE=442956 SRE=444408"
"1043","0.000036800","11.977165100","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1040#3] 52263  >  443 [ACK] Seq=6210 Ack=438600 Win=524032 Len=0 SLE=440052 SRE=444408"
"1044","0.000038000","11.977203100","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1040#4] 52263  >  443 [ACK] Seq=6210 Ack=438600 Win=524032 Len=0 SLE=440052 SRE=445860"
"1045","0.000038500","11.977241600","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 1040#5] 52263  >  443 [ACK] Seq=6210 Ack=438600 Win=524032 Len=0 SLE=447312 SRE=448764 SLE=440052 SRE=445860"
"1046","0.000037200","11.977278800","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1040#6] 52263  >  443 [ACK] Seq=6210 Ack=438600 Win=524032 Len=0 SLE=440052 SRE=448764"
"1047","0.000056200","11.977335000","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=448764 Win=524032 Len=0"
"1048","0.000060300","11.977395300","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=451668 Win=524032 Len=0"
"1049","0.001829400","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1050","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1051","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1052","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1053","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1054","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1055","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1056","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1057","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1058","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1059","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1060","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1061","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1062","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1063","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1064","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1065","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1066","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1067","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1068","0.000000000","11.979224700","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1069","0.000133900","11.979358600","192.168.1.2","185.199.110.154","TCP","66","52263  >  443 [ACK] Seq=6210 Ack=454572 Win=524032 Len=0 SLE=456024 SRE=457476"
"1070","0.000069000","11.979427600","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1069#1] 52263  >  443 [ACK] Seq=6210 Ack=454572 Win=524032 Len=0 SLE=456024 SRE=458928"
"1071","0.000044200","11.979471800","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=458928 Win=524032 Len=0"
"1072","0.000039500","11.979511300","192.168.1.2","185.199.110.154","TCP","66","52263  >  443 [ACK] Seq=6210 Ack=460380 Win=524032 Len=0 SLE=461832 SRE=463284"
"1073","0.000026200","11.979537500","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 1072#1] 52263  >  443 [ACK] Seq=6210 Ack=460380 Win=524032 Len=0 SLE=466188 SRE=467640 SLE=461832 SRE=463284"
"1074","0.000029800","11.979567300","192.168.1.2","185.199.110.154","TCP","66","52263  >  443 [ACK] Seq=6210 Ack=463284 Win=524032 Len=0 SLE=466188 SRE=467640"
"1075","0.000042300","11.979609600","192.168.1.2","185.199.110.154","TCP","66","52263  >  443 [ACK] Seq=6210 Ack=464736 Win=524032 Len=0 SLE=466188 SRE=467640"
"1076","0.000030400","11.979640000","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1075#1] 52263  >  443 [ACK] Seq=6210 Ack=464736 Win=524032 Len=0 SLE=466188 SRE=469092"
"1077","0.000042900","11.979682900","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=469092 Win=524032 Len=0"
"1078","0.000030300","11.979713200","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1077#1] 52263  >  443 [ACK] Seq=6210 Ack=469092 Win=524032 Len=0 SLE=471996 SRE=473448"
"1079","0.000025600","11.979738800","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1077#2] 52263  >  443 [ACK] Seq=6210 Ack=469092 Win=524032 Len=0 SLE=470544 SRE=473448"
"1080","0.000040300","11.979779100","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=473448 Win=524032 Len=0"
"1081","0.000030500","11.979809600","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1080#1] 52263  >  443 [ACK] Seq=6210 Ack=473448 Win=524032 Len=0 SLE=477804 SRE=479256"
"1082","0.000024000","11.979833600","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1080#2] 52263  >  443 [ACK] Seq=6210 Ack=473448 Win=524032 Len=0 SLE=476352 SRE=479256"
"1083","0.000037900","11.979871500","192.168.1.2","185.199.110.154","TCP","66","52263  >  443 [ACK] Seq=6210 Ack=474900 Win=524032 Len=0 SLE=476352 SRE=479256"
"1084","0.000055600","11.979927100","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=479256 Win=524032 Len=0"
"1085","0.000047100","11.979974200","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=480708 Win=524032 Len=0"
"1086","0.005802400","11.985776600","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1087","0.000000000","11.985776600","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1088","0.000000000","11.985776600","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1089","0.000000000","11.985776600","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1090","0.000000000","11.985776600","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1091","0.000000000","11.985776600","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1092","0.000000000","11.985776600","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1093","0.000000000","11.985776600","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1094","0.000000000","11.985776600","185.199.110.154","192.168.1.2","TLSv1.3","582","[TCP Previous segment not captured] , Continuation Data"
"1095","0.000000000","11.985776600","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1096","0.000129900","11.985906500","192.168.1.2","185.199.110.154","TCP","66","52263  >  443 [ACK] Seq=6210 Ack=482160 Win=524032 Len=0 SLE=487968 SRE=489420"
"1097","0.000088500","11.985995000","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 1096#1] 52263  >  443 [ACK] Seq=6210 Ack=482160 Win=524032 Len=0 SLE=483612 SRE=485064 SLE=487968 SRE=489420"
"1098","0.000027800","11.986022800","192.168.1.2","185.199.110.154","TCP","82","[TCP Dup ACK 1096#2] 52263  >  443 [ACK] Seq=6210 Ack=482160 Win=524032 Len=0 SLE=490872 SRE=492324 SLE=483612 SRE=485064 SLE=487968 SRE=489420"
"1099","0.000031400","11.986054200","192.168.1.2","185.199.110.154","TCP","74","[TCP Dup ACK 1096#3] 52263  >  443 [ACK] Seq=6210 Ack=482160 Win=524032 Len=0 SLE=487968 SRE=492324 SLE=483612 SRE=485064"
"1100","0.000040800","11.986095000","192.168.1.2","185.199.110.154","TCP","66","52263  >  443 [ACK] Seq=6210 Ack=485064 Win=524032 Len=0 SLE=487968 SRE=492324"
"1101","0.000036400","11.986131400","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1100#1] 52263  >  443 [ACK] Seq=6210 Ack=485064 Win=524032 Len=0 SLE=486516 SRE=492324"
"1102","0.000055400","11.986186800","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=492324 Win=524032 Len=0"
"1103","0.000034900","11.986221700","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1102#1] 52263  >  443 [ACK] Seq=6210 Ack=492324 Win=524032 Len=0 SLE=493776 SRE=494304"
"1104","0.000036700","11.986258400","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=494304 Win=524032 Len=0"
"1105","0.002950300","11.989208700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"1106","0.000000000","11.989208700","185.199.110.154","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"1107","0.000087100","11.989295800","192.168.1.2","185.199.110.154","TCP","66","[TCP Dup ACK 1104#1] 52263  >  443 [ACK] Seq=6210 Ack=494304 Win=524032 Len=0 SLE=495756 SRE=497208"
"1108","0.000106000","11.989401800","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=497208 Win=524032 Len=0"
"1109","0.000056100","11.989457900","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1110","0.000000000","11.989457900","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1111","0.000000000","11.989457900","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
"1112","0.000000000","11.989457900","185.199.110.154","192.168.1.2","TLSv1.3","978","Continuation Data"
"1113","0.000057700","11.989515600","192.168.1.2","185.199.110.154","TCP","54","52263  >  443 [ACK] Seq=6210 Ack=502488 Win=524032 Len=0"
"1114","0.006481500","11.995997100","FibRSolGloba_17:27:b4","Broadcast","ARP","64","Who has 192.168.1.4? Tell 192.168.1.1"
"1115","0.000000000","11.995997100","FibRSolGloba_17:27:b4","Broadcast","ARP","64","Who has 192.168.1.12? Tell 192.168.1.1"
"1116","0.000534700","11.996531800","FibRSolGloba_17:27:b4","Broadcast","ARP","64","Who has 192.168.1.2? Tell 192.168.1.1"
"1117","0.000011700","11.996543500","LiteonTechno_4d:aa:79","FibRSolGloba_17:27:b4","ARP","42","192.168.1.2 is at 24:b2:b9:4d:aa:79"
"1118","0.000640600","11.997184100","FibRSolGloba_17:27:b4","Broadcast","ARP","64","Who has 192.168.1.7? Tell 192.168.1.1"
"1119","0.000000000","11.997184100","185.199.110.154","192.168.1.2","TLSv1.3","1506","Continuation Data"
